pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"Amyloid fiber formation"	0.0001999800019998	0.00403459654034597	0.791864095711437	1.52639681378219	1	57	B2M H2BC15 H4C1 H2AC6 H2BC4 H2BC14 H3C15 H2AC4 H2BC9 H2BC13 H2BC12 GSN H2AC20 H2BC17 H2BC11 H2AC7 H2AC14 UBB TGFBI H3C1 H2BU1 H2BC5 APOA1 H3-3A TSPAN33 TSPAN15 GGA2 APOE
"Anchoring fibril formation"	0.422557744225577	0.751532083633742	0.59076814547887	1.11925620488586	4225	6	LAMC2 TLL2 LAMB3 LAMA3
"Anchoring of the basal body to the plasma membrane"	0.0793920607939206	0.339247061209372	0.617773338267369	1.19794731760454	793	97	CDK1 HSP90AA1 PLK1 CEP72 NEK2 NDE1 TUBB4A CENPJ CKAP5 ODF2 PLK4 CEP152 HAUS1 YWHAE TUBA1A KIF24 DYNC1I2 PCM1 HAUS5 CEP43 CEP70 OFD1 HAUS8 TUBB SCLT1 DCTN3 CEP162 ALMS1
"Androgen biosynthesis"	0.828917108289171	0.958819072703336	0.260844388292272	0.496795761295316	8289	3	SRD5A3 HSD17B12 SRD5A1
"Antagonism of Activin by Follistatin"	0.0450954904509549	0.239421452591583	0.90698041692988	1.72740548362402	450	3	INHBB FSTL3
"Anti-inflammatory response favouring Leishmania parasite infection"	0.753524647535247	0.928901209573855	0.463941932577423	0.898035243317913	7535	89	ADM2 CALM1 HCK ITPR3 CREB1 PLCG1 PRKX ADCY9 CD3G AVPR2 ITPR2 GNG12 GNG7 RHBDF2 ADCY6 GNAS ADRB1
"Antigen Presentation: Folding, assembly and peptide loading of class I MHC"	0.0051994800519948	0.0547301791559974	0.817712537326954	1.56226188988967	51	24	HLA-B B2M TAP1 PDIA3 HLA-C TAPBP TAP2 HSPA5 HLA-F CALR HLA-A HLA-E HLA-H
"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	0.508849115088491	0.813138646609647	0.529185635954766	1.0115116411628	5088	26	CALM1 ITPR3 SOS1 ITPR2 PIK3AP1 STIM1 TRPC1
"Antigen processing-Cross presentation"	0.010998900109989	0.0997315998737205	0.67688394532106	1.31105718361855	109	93	HMGB1 HLA-B B2M TAP1 PDIA3 HLA-C TAPBP CYBB PSMB8 UBB PSMB10 PSMD1 TAP2 PSMB9 HLA-F CALR S100A9 HLA-A CTSL PSMA2 HLA-E HLA-H PSMD11 PSMB2 SEC61G
"Antigen processing: Ubiquitination & Proteasome degradation"	0.186381361863814	0.52180162168115	0.549743892486051	1.07721406529957	1863	290	UBE2S THOP1 RNF213 UBE2C SKP2 MYLIP FBXL7 UBE2N CDC20 CCNF KLHL21 RNF19A SOCS3 PSMB8 UBB FBXO32 SPSB1 PSMB10 FBXO2 PSMD1 DTX3L PSMB9 FBXO31 TRAIP BLMH NPEPPS SPSB4 TPP2 UBA7 UBE2E3 HERC6 KLHL22 FBXO17 HERC4 WSB1 HUWE1 PSMA2 ZNRF2 MIB2 FBXL16 TRIM69 TRIM21 KLHL20 FBXL8 KBTBD7 PSMD11 UBE2D4 KLHL3 PSMB2 DZIP3 ZBTB16 RBCK1 RBX1 TRIM11 FBXL20 RNF144B ANAPC5 KLHL25 ASB1 PSMA4 LNPEP FBXW4 UBA1 NEDD4L RCHY1 FBXL18 FBXL19 RNF4 UBE2B KLHL5 UBE2L3 UBE2Z DET1 ANAPC1 ASB13 FBXL15 SPSB2 LRRC41
"Antimicrobial peptides"	0.0531946805319468	0.264941267680213	0.749704165616365	1.42907578351397	531	20	LCN2 PI3 SLC11A1 S100A9 DEFB1 PRSS2 BPIFB1 ATOX1
"Antiviral mechanism by IFN-stimulated genes"	0.044995500449955	0.239421452591583	0.648491663686881	1.25468396416578	449	81	STAT1 MX1 OAS1 OAS2 UBE2N IFIT1 UBB NUP210 KPNA2 NUP155 NDC1 PLCG1 UBA7 OAS3 EIF4G2 NUP85 ISG15 RNASEL OASL NUP188 NUP205 NUP62 NUP35 NUP43 JAK1
Apoptosis	0.0002999700029997	0.00554372043711659	0.696043241842634	1.35626638163507	2	169	HMGB2 HMGB1 LMNB1 LMNA BBC3 BCL2L1 CLSPN ARHGAP10 MAGED1 GSN H1-2 PLEC PSMB8 UBB CFLAR PSMB10 PSMD1 H1-3 H1-5 PSMB9 TICAM1 E2F1 TNFSF10 OCLN ACIN1 STAT3 TFDP1 VIM YWHAE TRADD DFFA H1-4 STK24 YWHAQ TNFRSF10B CDKN2A PSMA2 CARD8 SFN DAPK2 AKT1 DAPK3
"Apoptosis induced DNA fragmentation"	0.0067993200679932	0.0677413740107471	0.869420883748271	1.65307294856235	67	13	HMGB2 HMGB1 H1-2 H1-3 H1-5 DFFA H1-4
"Apoptotic cleavage of cell adhesion  proteins"	0.326467353264674	0.672046562235668	0.629856085075526	1.19514707907468	3264	9	OCLN TJP1 TJP2 DSP
"Apoptotic cleavage of cellular proteins"	0.0111988801119888	0.100789921007899	0.758369328414481	1.45571974779833	111	35	LMNB1 LMNA CLSPN GSN PLEC OCLN ACIN1 VIM STK24
"Apoptotic execution phase"	0.0001999800019998	0.00403459654034597	0.808994557653747	1.55793112842695	1	49	HMGB2 HMGB1 LMNB1 LMNA CLSPN GSN H1-2 PLEC H1-3 H1-5 OCLN ACIN1 VIM DFFA H1-4 STK24
"Apoptotic factor-mediated response"	0.936106389361064	0.992510748925108	0.285405553062737	0.544036145280111	9361	20	CDKN2A CARD8 XIAP APIP C1QBP GSDMD UACA BAK1 MAPK1 BAX AVEN DIABLO SEPTIN4 CYCS CASP3
"Aquaporin-mediated transport"	0.576642335766423	0.841286293057441	0.504661541026878	0.969537832833564	5766	37	AQP5 ADCY9 AVPR2 GNG12 GNG7 AQP6 ADCY6 GNAS
"Arachidonate production from DAG"	0.155584441555844	0.48044634312079	0.771021812943142	1.45810341250071	1555	5	MGLL ABHD12
"Arachidonic acid metabolism"	0.681531846815318	0.889348417149674	0.473069486935189	0.911066521028843	6815	45	CYP4B1 CYP1B1 PTGES ALOX5AP MAPKAPK2 TBXAS1 ALOX5 PTGS1 LTC4S CYP4F11 CYP4F8 FAAH2 ALOXE3 CYP2C9 PTGES3 CYP4F3 CYP2C19 CBR1
"Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2"	0.392160783921608	0.728083786713353	0.610380040004211	1.21169414841799	3921	1	CYP1A2
"Aryl hydrocarbon receptor signalling"	0.552344765523448	0.830961596577773	0.50754463475301	0.96300345228311	5523	7	AHR AIP PTGES3 ARNT2
"Asparagine N-linked glycosylation"	0.977302269773023	0.997078596379763	0.419780880579891	0.822084196004431	9773	275	ANK3 ST6GAL1 CD55 PDIA3 CD59 PRKCSH ANK2 UBB GANAB B4GALT5 SLC35C1 MGAT4B RNF103 CALR AREG SEC22C TRIM13 DDOST TGFA GOLGA2 SEC23IP DYNC1I2 PREB ALG1 BET1L NEU4 B4GALT1 ARFGAP3 MLEC MGAT1 SLC17A5 ARF5 DCTN3 GMDS UGGT1 TRAPPC1 SPTB ST6GALNAC1 CNIH3 NUS1 NGLY1 ASGR1 SPTBN2 GOSR1 ST3GAL5 ST3GAL6 MPI DYNC1H1 ST3GAL1 CAPZB RPN2 ALG13 CTSZ B4GALT6 ST6GALNAC4 ST3GAL2 ALG10
"Aspartate and asparagine metabolism"	0.522647735226477	0.818772067629671	0.525620476157366	0.998805348573568	5226	10	ASNS NAT8L ASPA
"Assembly Of The HIV Virion"	0.0344965503449655	0.209313655100655	0.790764644501014	1.50679024445813	344	16	PPIA UBB MVB12A VPS37C
"Assembly and cell surface presentation of NMDA receptors"	0.945005499450055	0.993856782870801	0.273386411403902	0.5211254225297	9450	20	GRIN2B DLG4 DLG3 CAMK2B CAMK2A CAMK2D LIN7B GRIN2D GRIN2C LIN7C
"Assembly of Viral Components at the Budding Site"	0.0965903409659034	0.374751947882135	0.876710014015927	1.67204642700159	965	2	CALR CANX
"Assembly of active LPL and LIPC lipase complexes"	0.906109389061094	0.98645075251511	0.241682170558372	0.458224437935493	9061	8	PCSK5 PCSK6 MBTPS1 LMF2 MBTPS2 FURIN
"Assembly of collagen fibrils and other multimeric structures"	0.320667933206679	0.665812235243028	0.571394246565487	1.10090168105486	3206	47	CTSB PLEC LAMC2 COL4A1 COL4A2 ITGA6 COL9A3 CTSL COL9A2 COL6A2 COL4A3 LOXL3 TLL2 COL4A5 LOXL1 CTSV COL9A1
"Assembly of the ORC complex at the origin of replication"	0.0001999800019998	0.00403459654034597	0.868033000853284	1.66523303969775	1	32	H2AZ2 H2BC15 H4C1 H2AC6 H2BC4 H2BC14 H3C15 H2AC4 H2BC9 H2BC13 H2BC12 H2AC20 H2BC17 H2BC11 H2AC7 H2AC14 H3C1 ORC1 H2BU1 H2BC5
"Assembly of the pre-replicative complex"	9.99900009999e-05	0.0023967900239679	0.787567074178188	1.52473234251038	0	92	H2AZ2 CDC6 H2BC15 H4C1 H2AC6 H2BC4 H2BC14 H3C15 H2AC4 H2BC9 H2BC13 H2BC12 H2AC20 H2BC17 H2BC11 H2AC7 MCM5 GMNN H2AC14 PSMB8 MCM6 UBB MCM2 PSMB10 PSMD1 PSMB9 MCM8 E2F3 H3C1 E2F1 ORC1 MCM7 H2BU1 H2BC5 CDT1 E2F2 PSMA2 MCM4 H3-3A MCM3 PSMD11
"Association of TriC/CCT with target proteins during biosynthesis"	0.401859814018598	0.734820702219808	0.557451583890557	1.07095618868667	4018	37	CCNE2 ARFGEF2 CCNE1 STAT3 CCT6B CCT2 AP3M1 NOP56 HDAC3 KIF13A FBXW4 DCAF7 FBXO6 FBXL5 TP53 KIFC3 TCP1
"Astrocytic Glutamate-Glutamine Uptake And Metabolism"	0.753924607539246	0.928901209573855	0.345528016783143	0.653421486418564	7539	4	GLUL SLC1A3
"Asymmetric localization of PCP proteins"	0.338166183381662	0.679983662763292	0.56077345240467	1.08193456287155	3381	62	WNT5A PSMB8 UBB PSMB10 PSMD1 PSMB9 FZD2 PSMA2 PSMD11 PSMB2 VANGL2 FZD7 SCRIB PSMA4 PARD6A
"Attachment and Entry"	0.482051794820518	0.797494225987237	0.547745300966564	1.03583076147768	4820	4	CTSL VCP
"Attachment of GPI anchor to uPAR"	0.0512948705129487	0.260307442059141	0.836548043987916	1.58724691228995	512	7	PLAUR GPAA1 PIGT
"Attenuation phase"	0.0668933106689331	0.306141219526441	0.728483992148677	1.39114588533919	668	22	HSP90AA1 UBB HSPA1L HSPA6 TNFRSF21
"Autodegradation of Cdh1 by Cdh1:APC/C"	0.101089891010899	0.385415159271474	0.633918843563618	1.22316711567778	1010	64	UBE2S UBE2C PSMB8 UBB PSMB10 PSMD1 PSMB9 PSMA2 PSMD11 PSMB2 ANAPC15 ANAPC5 PSMA4
"Autodegradation of the E3 ubiquitin ligase COP1"	0.521547845215479	0.818772067629671	0.518426336481331	0.998365835418016	5215	49	PSMB8 UBB PSMB10 PSMD1 PSMB9 PSMA2 PSMD11 PSMB2
"Autointegration results in viral DNA circles"	0.175882411758824	0.505714155425313	0.784759047260955	1.49462662727693	1758	3	HMGA1 PSIP1
Autophagy	0.327267273272673	0.672046562235668	0.545767219700268	1.06059415913805	3272	126	SQSTM1 HSP90AA1 UBE2N WIPI1 UBB RRAGD MVB12A CFTR VPS37C CHMP4C TOMM40 RRAGC DYNC1I2 TSC1 GABARAPL1 WDR45B PARK7 LAMTOR3 UVRAG PINK1 ATG10 RRAGA
"Axon guidance"	0.271572842715728	0.616998056291932	0.530081217942549	1.04230402461872	2715	491	EFNA1 CD24 L1CAM MYH14 ANK3 EVL PIK3R3 SEMA6A HSP90AA1 EPHB2 MYH10 MYL9 EZR TRIO MYL12A ITGA2 NTN4 ABLIM2 COL4A1 KIF4A PSMB8 DPYSL3 ANK2 UBB PSMB10 PSMD1 COL4A2 RPS27 PSMB9 RPL22 NRP2 IRS2 PTPRC SLIT3 PSEN1 PFN2 CREB1 EPHB1 MSI1 MET SOS1 PLCG1 EPHB3 RPLP0 DNM3 PLXNA4 RPL10L MAPK13 SRGAP1 ARHGEF28 RPL23A ITGA5 COL9A3 RPS21 PSMA2 RPS3 CDC42 AP2S1 CFL1 ABLIM3 RPL18 COL9A2 PAK1 AKAP5 RAP1GAP NCBP1 CNTN1 RPS7 ARPC1A PSMD11 COL6A2 ITGB3 PSMB2 EFNA5 CACNA1H PITPNA GRIN2B GSPT2 UNC5C NRTN FLRT3 RBX1 GFRA3 CXCR4 PFN1 RPL36 SEMA3E COL4A3 ENAH UNC5A MAGOHB PRKCA RPS19 MAGOH SCN4A PSMA4 PLXNA1 SPTB RPS26 RPS24 LDB1 MAPK12 TRPC1 RPS6KA5 SH3GL2 VASP ABL1 SPTBN2 CAP2 COL4A5 RPL7A ACTB DLG4 LAMB1 UPF2 NTN1 RPL24 EPHA2 RPL21
"Axonal growth inhibition (RHOA activation)"	0.597840215978402	0.853320730316609	0.472536205006917	0.893627964195524	5978	5	LINGO1 RHOA NGFR RTN4
"Axonal growth stimulation"	0.544545545445455	0.830191917835924	0.493510504564485	0.939924099680594	5445	3	RHOA NGFR
"B-WICH complex positively regulates rRNA expression"	0.0005999400059994	0.00925130416894616	0.786332199127144	1.51524260682254	5	54	H2AZ2 H2BC15 H4C1 H2AC6 H2BC4 H2BC14 H3C15 H2AC4 H2BC9 H2BC13 H2BC12 H2AC20 H2BC17 H2BC11 H2AC7 H2AC14 POLR2L H3C1 H2BU1 H2BC5
"BBSome-mediated cargo-targeting to cilium"	0.87981201879812	0.977260748114316	0.340920065601036	0.6505290554634	8798	21	SMO CCT2 TCP1 CCT5 CCT4 BBS7 MKKS
"BDNF activates NTRK2 (TRKB) signaling"	0.784421557844216	0.938866370406953	0.280781175975154	0.535501083086787	7844	2	BDNF NTRK2
"BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members"	0.0404959504049595	0.226421930555212	0.833456090685124	1.58147652443476	404	9	BBC3 BCL2L1 STAT3
"BMAL1:CLOCK,NPAS2 activates circadian gene expression"	0.0143985601439856	0.121884315064997	0.782668483024205	1.49523688626046	143	25	BHLHE41 NAMPT HELZ2 ARNTL2 NPAS2 NOCT NCOA2
"Base Excision Repair"	9.99900009999e-05	0.0023967900239679	0.804442702317573	1.55331723005643	0	65	H2AZ2 H2BC15 H4C1 H2AC6 H2BC4 POLD1 H2BC14 H2AC4 H2BC9 H2BC13 H2BC12 NEIL3 H2AC20 H2BC17 FEN1 H2BC11 H2AC7 H2AC14 RFC5 RFC3 POLD3 LIG1 PNKP PCNA POLD4 H2BU1 H2BC5 POLE
"Base-Excision Repair, AP Site Formation"	9.99900009999e-05	0.0023967900239679	0.872426450754837	1.67607471861319	0	37	H2AZ2 H2BC15 H4C1 H2AC6 H2BC4 H2BC14 H2AC4 H2BC9 H2BC13 H2BC12 NEIL3 H2AC20 H2BC17 H2BC11 H2AC7 H2AC14
"Basigin interactions"	0.0027997200279972	0.0333897644718287	0.833499734399657	1.59171391015411	27	23	ITGA3 L1CAM CAV1 PPIA ITGA6 SLC16A1 SLC16A8 ATP1B1 SLC16A3 SLC7A5
"Beta defensins"	0.387061293870613	0.721382134303891	0.614659059592582	1.17065970806015	3870	3	DEFB1 TLR2
"Beta oxidation of butanoyl-CoA to acetyl-CoA"	0.222077792220778	0.560239722915675	0.736609666487124	1.39298858502805	2220	4	HADH ACSM3 ECHS1
"Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA"	0.353364663533647	0.691030573840839	0.632890603537248	1.19906047819966	3533	6	HADH ACADM ECHS1
"Beta oxidation of hexanoyl-CoA to butanoyl-CoA"	0.344765523447655	0.683508119776258	0.64283225002143	1.21568012952038	3447	5	HADH ECHS1
"Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA"	0.333466653334667	0.675954756484318	0.650580910545049	1.23033386325675	3334	5	HADH ECHS1
"Beta oxidation of myristoyl-CoA to lauroyl-CoA"	0.993700629937006	0.998236192978213	0.074699936828806	0.142271076746328	9937	3	HADHA HADHB ACADL
"Beta oxidation of octanoyl-CoA to hexanoyl-CoA"	0.293770622937706	0.639694475592655	0.676487040297349	1.27932575370966	2937	5	HADH ACADM ECHS1
"Beta oxidation of palmitoyl-CoA to myristoyl-CoA"	0.267173282671733	0.613917071290973	0.70922616783532	1.35076915507768	2671	3	ACADVL HADHB HADHA
"Beta-catenin independent WNT signaling"	0.396660333966603	0.732650919896638	0.5326608476615	1.03596620246204	3966	135	TCF7L1 WNT5A RAC3 PRKCB CALM1 PSMB8 UBB PSMB10 PSMD1 PSMB9 AGO1 ITPR3 FZD2 ITPR2 DAAM1 PSMA2 AP2S1 GNG12 GNG7 PSMD11 ROR2 PSMB2 VANGL2 PFN1 AGO3 AXIN2 FZD7 PRKCA SCRIB PSMA4 PARD6A PLCB2 WNT4 AGO2 AGO4
"Beta-catenin phosphorylation cascade"	0.534146585341466	0.825560328459815	0.519068053019523	0.990408255667011	5341	17	PPP2R5B FRAT1 PPP2R5A AXIN1 PPP2R5C PPP2R1A CSNK1A1
"Beta-oxidation of pristanoyl-CoA"	0.832216778322168	0.959884144982357	0.316475493538703	0.600031044127458	8322	8	CRAT AMACR HSD17B4
"Beta-oxidation of very long chain fatty acids"	0.19008099190081	0.526203608210608	0.702749814612588	1.33539370207867	1900	10	ABCD1 MLYCD
"Bicarbonate transporters"	0.912408759124088	0.98645075251511	0.225343599613159	0.427561734512234	9124	7	SLC4A7 AHCYL2 SLC4A3 SLC4A2 SLC4A5 SLC4A10 SLC4A8
"Bile acid and bile salt metabolism"	0.872512748725128	0.975682847419646	0.375678197144639	0.720993378834373	8725	33	ABCC3 NCOA2 OSBPL2 SLC27A2 SLC51A
"Binding and Uptake of Ligands by Scavenger Receptors"	0.0785921407859214	0.33676384573932	0.697119232779928	1.33496416837475	785	29	HSP90AA1 FTH1 APOL1 COL4A1 COL4A2 COLEC12 STAB1 CALR APOA1 APOE MARCO
"Binding and entry of HIV virion"	0.0685931406859314	0.310981261424419	0.880255167896715	1.67650544116513	685	3	PPIA CCR5 CXCR4
"Binding of TCF/LEF:CTNNB1 to target gene promoters"	0.13988601139886	0.452759403204065	0.750675061165356	1.42326451794096	1398	8	TCF7L1 AXIN2
"Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB"	0.555844415558444	0.831176089708102	0.480871092948968	0.917109169462578	5558	2	MAOB MAOA
"Biological oxidations"	0.856114388561144	0.97361482339161	0.448476455229889	0.872928698241293	8561	149	TPMT GSTM3 ACSS1 CYP4B1 CYP1B1 CHAC1 CYP2W1 AHR CYP2S1 CHAC2 CYP4V2 N6AMT1 MGST3 SULT1C4 NCOA2 MTRR TBXAS1 TPST1 PTGS1 UGDH ACSS2 ADH7 GLYATL1 MAT2A CES2 AKR1A1 SULT1C2 CYP51A1 CYB5B GSTP1 CYP4F11 ALDH3A1 GCLC AHCY CYP4F8 ALDH1B1
"Biosynthesis of A2E, implicated in retinal degradation"	0.141785821417858	0.457075197939594	0.860090535845879	1.70740620775698	1417	1	NAPEPLD
"Biosynthesis of D-series resolvins"	0.294670532946705	0.639694475592655	0.685855555775384	1.30625824538832	2946	3	ALOX5 LTA4H GPX4
"Biosynthesis of DHA-derived SPMs"	0.782321767823218	0.938866370406953	0.381825836128693	0.725349959931799	7823	12	ALOX5 LTC4S CYP2C9 ALOX15 CYP1A2
"Biosynthesis of DHA-derived sulfido conjugates"	0.196380361963804	0.534414235344142	0.781895126252772	1.49121708574114	1963	2	LTC4S GSTM4
"Biosynthesis of DPA-derived SPMs"	0.489351064893511	0.803451018229272	0.53819251223332	1.0250240021986	4893	3	ALOX5 ALOX15
"Biosynthesis of DPAn-3 SPMs"	0.489351064893511	0.803451018229272	0.53819251223332	1.0250240021986	4893	3	ALOX5 ALOX15
"Biosynthesis of DPAn-3-derived 13-series resolvins"	0.128187181281872	0.435872423993556	0.87277608169281	1.73258888193503	1281	1	ALOX5
"Biosynthesis of DPAn-3-derived maresins"	0.128187181281872	0.435872423993556	0.87277608169281	1.73258888193503	1281	1	ALOX5
"Biosynthesis of DPAn-3-derived protectins and resolvins"	0.36996300369963	0.708990967991808	0.634521240195821	1.21014811689691	3699	2	ALOX5 ALOX15
"Biosynthesis of DPAn-6 SPMs"	0.370662933706629	0.709387322137352	0.63448784082535	1.25955167859869	3706	1	ALOX15
"Biosynthesis of E-series 18(R)-resolvins"	0.524047595240476	0.818772067629671	0.518057972423321	0.979689616903878	5240	4	ALOX5 ALOX15
"Biosynthesis of E-series 18(S)-resolvins"	0.524047595240476	0.818772067629671	0.518057972423321	0.979689616903878	5240	4	ALOX5 ALOX15
"Biosynthesis of EPA-derived SPMs"	0.630836916308369	0.867266424975901	0.449896606475374	0.850813512876074	6308	5	ALOX5 ALOX15
"Biosynthesis of aspirin-triggered D-series resolvins"	0.294670532946705	0.639694475592655	0.685855555775384	1.30625824538832	2946	3	ALOX5 LTA4H GPX4
"Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives"	0.274272572742726	0.621735860121853	0.718079479657708	1.36950896997855	2742	2	ALOX5 PTGS2
"Biosynthesis of maresin conjugates in tissue regeneration (MCTR)"	0.196380361963804	0.534414235344142	0.781895126252772	1.49121708574114	1963	2	LTC4S GSTM4
"Biosynthesis of maresin-like SPMs"	0.793320667933207	0.941379502422124	0.312527874573181	0.591015542681764	7933	4	CYP2C9 CYP1A2
"Biosynthesis of maresins"	0.656834316568343	0.877873320731558	0.431256502104701	0.81704898879881	6568	6	ALOX5 CYP2C9 CYP1A2
"Biosynthesis of protectin and resolvin conjugates in tissue regeneration (PCTR and RCTR)"	0.152784721527847	0.475139777421488	0.847562901358038	1.68253701085085	1527	1	LTC4S
"Biosynthesis of protectins"	0.652134786521348	0.877873320731558	0.405256211733217	0.771837836135745	6521	3	ALOX15 CYP1A2
"Biosynthesis of specialized proresolving mediators (SPMs)"	0.625137486251375	0.866521302415213	0.477780377615223	0.909185501484871	6251	14	ALOX5AP ALOX5 LTC4S CYP2C9 ALOX15 CYP1A2
"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"	0.97020297970203	0.997078596379763	0.350523422494533	0.677717961395722	9702	76	ST6GAL1 SLC35C1 ALG1 NEU4 SLC17A5 GMDS ST6GALNAC1 NUS1 ST3GAL5 ST3GAL6 MPI ST3GAL1 ALG13 ST6GALNAC4 ST3GAL2 ALG10 FPGT GMPPA RFT1 ALG11 NEU1 ST8SIA2 FCSK PMM2 CMAS AMDHD2 DOLK GFPT1 DPM1
"Biotin transport and metabolism"	0.903409659034097	0.985648843858291	0.270984728651033	0.515150065504519	9034	11	PC BTD MCCC1 ACACB
"Blockage of phagosome acidification"	0.629237076292371	0.866521302415213	0.380987472365512	0.756316164733476	6292	1	ATP6V1H
"Blood group systems biosynthesis"	0.634236576342366	0.868110309240109	0.478435158761509	0.912130086157357	6342	19	FUT2 B3GALT4 FUT4 FUT1 ST3GAL6 FUT6 ABO
"Branched-chain amino acid catabolism"	0.883611638836116	0.977260748114316	0.337744416507844	0.644469417989626	8836	21	PPM1K ACAD8 HSD17B10 AUH ECHS1 HIBADH BCAT2 ALDH6A1 BCAT1 BCKDK MCCC1
"Breakdown of the nuclear lamina"	0.0015998400159984	0.0220068902200689	0.986343538924578	1.87855791158406	15	3	LMNB1 LMNA
"Budding and maturation of HIV virion"	0.0382961703829617	0.220225720895844	0.733181626104892	1.40295555114273	382	28	PPIA UBB MVB12A VPS37C CHMP4C
"Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA"	0.36996300369963	0.708990967991808	0.58883963954103	1.12353599277182	3699	17	DCP2 MAPKAPK2 AKT1 EXOSC2 EXOSC3 EXOSC6
"Butyrophilin (BTN) family interactions"	0.227777222277772	0.568503768179883	0.687389000125108	1.30431534306615	2277	9	PPL BTN3A3 CD209 XDH
"C-type lectin receptors (CLRs)"	0.161483851614839	0.490218647308202	0.580757709782569	1.12836225913322	1614	124	NFKBIA MUC1 UBE2N MUC4 CALM1 PSMB8 BCL10 UBB PSMB10 PSMD1 PSMB9 RELB ITPR3 ITPR2 PSMA2 MUC5AC PAK1 CD209 PSMD11 PSMB2
"C6 deamination of adenosine"	0.453154684531547	0.77259682482456	0.565089224614413	1.07772855773091	4531	2	ADAR ADARB1
"CASP8 activity is inhibited"	0.220777922207779	0.560239722915675	0.683943773412489	1.29965769979528	2207	10	CFLAR TNFSF10 TRADD TNFRSF10B TNFRSF10A
"CD163 mediating an anti-inflammatory response"	0.8996100389961	0.984609360040488	0.250001555653423	0.47399782142647	8996	8	RHBDF2 MYH9 CD163 ADAM17 FURIN IL10 PLK2 MAPK14
"CD209 (DC-SIGN) signaling"	0.697230276972303	0.897392078973921	0.451991914474433	0.861580779384468	6972	20	RELB PAK1 CD209 RAF1 RPS6KA5
"CD22 mediated BCR regulation"	0.891310868913109	0.981293139444582	0.204937881659297	0.390318042123646	8913	3	IGHD PTPN6 LYN
"CD28 co-stimulation"	0.271672832716728	0.616998056291932	0.608073786467464	1.16355956539868	2716	28	PIK3R3 TRIB3 MAP3K8 CDC42 AKT1 PAK1
"CD28 dependent PI3K/Akt signaling"	0.152684731526847	0.475139777421488	0.685816425508134	1.3093753130453	1526	18	PIK3R3 TRIB3 MAP3K8 AKT1
"CD28 dependent Vav1 pathway"	0.562643735626437	0.831176089708102	0.504243668715844	0.95603565271706	5626	8	CDC42 PAK1 RAC1 VAV1 FYN GRB2 PAK3
"CDC42 GTPase cycle"	0.0135986401359864	0.116745772231288	0.639736836505338	1.24540336875672	135	150	TMPO OPHN1 FMNL3 LBR ARHGAP33 CAV1 TFRC TRIO FGD1 ARHGAP10 RACGAP1 ARHGEF19 ARHGAP11B ARHGAP30 ARHGEF16 IQGAP3 PLEKHG4B DOCK7 STOM ARHGAP20 SRGAP1 DAAM1 ARHGEF5 CDC42EP4 CDC42BPB CDC42 DIAPH3 STEAP3 DOCK9 RALBP1 PAK1 FGD4 PLD1 ARFGAP3 FNBP1
"CDC6 association with the ORC:origin complex"	0.0337966203379662	0.208197500860601	0.82648486228423	1.57117241648145	337	11	CDC6 MCM8 E2F3 E2F1 ORC1 E2F2
"CDK-mediated phosphorylation and removal of Cdc6"	0.0214978502149785	0.154440045609682	0.680848720399448	1.31607376547757	214	71	UBE2S UBE2C CDC6 CCNE2 CCNA2 PSMB8 UBB PSMB10 PSMD1 PSMB9 CDK2 CCNE1 CCNA1 PSMA2 PSMD11 PSMB2
"CDT1 association with the CDC6:ORC:origin complex"	0.109489051094891	0.405931076111378	0.635978649872342	1.22591211049477	1094	57	CDC6 GMNN PSMB8 UBB PSMB10 PSMD1 PSMB9 MCM8 ORC1 CDT1 PSMA2 PSMD11 PSMB2
"CHL1 interactions"	0.209079092090791	0.553202712515634	0.705446958536371	1.3375129630862	2090	8	ITGA2 CNTN6
